"PVWatts: Hourly PV Performance Data"
"Requested Location:","johannesburg south africa"
"Location:","HARARE, ZIMBABWE"
"Lat (deg S):","17.92"
"Long (deg E):","31.13"
"Elev (m):","1503"
"DC System Size (kW):","3"
"Module Type:","Standard"
"Array Type:","Fixed (open rack)"
"Array Tilt (deg):","30"
"Array Azimuth (deg):","0"
"System Losses:","14"
"Invert Efficiency:","96"
"DC to AC Size Ratio:","1.1"
"Average Cost of Electricity Purchased from Utility ($/kWh):","1.85"
"Initial Cost","40.00"
"Cost of Electricity Generated by System ($/kWh):","1.88"

"Month","Day","Hour","Beam Irradiance (W/m^2)","Diffuse Irradiance (W/m^2)","Ambient Temperature (C)","Wind Speed (m/s)","Plane of Array Irradiance (W/m^2)","Cell Temperature (C)","DC Array Output (W)","AC System Output (W)"
"1","5","15","133","330","25.9","3.3","354.683","33.701","867.941","831.355"
"1","5","16","99","231","25.9","3.1","225.16","30.65","551.357","523.017"
"1","5","17","178","90","24.5","2.2","79.877","25.672","190.323","169.997"
"1","5","18","0","10","23.1","1.4","9.015","21.754","23.613","6.488"
"1","5","19","0","0","21.7","0.5","0","21.7","0","0"
"1","5","20","0","0","21.1","0.3","0","21.1","0","0"
"1","5","21","0","0","20.4","0.2","0","20.4","0","0"
"1","5","22","0","0","19.8","0","0","19.8","0","0"
"1","5","23","0","0","19.3","0","0","19.3","0","0"
"1","6","0","0","0","18.8","0","0","18.8","0","0"
"1","6","1","0","0","18.3","0","0","18.3","0","0"
"1","6","2","0","0","17.9","0","0","17.9","0","0"
"1","6","3","0","0","17.6","0","0","17.6","0","0"
"1","6","4","0","0","17.2","0","0","17.2","0","0"
"1","6","5","0","10","16.7","0","9.016","13.393","24.53","7.389"
"1","6","6","344","84","18.4","2.1","77.527","18.67","180.656","160.525"
"1","6","7","612","143","20.2","4.1","287.503","25.192","650.036","619.248"
"1","6","8","604","212","21","3.8","477.304","30.731","1152.258","1107.296"
"1","6","9","371","386","21.9","3.4","585.747","34.839","1429.588","1375.571"
"1","6","10","251","428","22.7","3.1","579.966","36.149","1414.627","1361.12"
"1","6","11","138","606","24.3","2.2","661.117","41.239","1574.566","1515.467"
"1","6","12","163","614","25.8","1.4","687.325","45.869","1598.311","1538.357"
"1","6","13","311","462","27.4","0.5","656.918","50.841","1485.383","1429.438"
"1","6","14","379","383","27.4","1.2","591.208","45.522","1367.289","1315.382"
"1","6","15","482","249","27.4","1.9","456.071","39.822","1060.858","1018.689"
"1","6","16","494","152","27.4","2.6","269.191","33.821","596.614","567.165"
"1","6","17","216","91","26.2","1.9","82.993","27.731","192.517","172.147"
"1","6","18","0","9","25","1.2","8.11","23.666","21.055","3.977"
"1","6","19","0","0","23.6","0.5","0","23.6","0","0"
"1","6","20","0","0","22.6","1","0","22.6","0","0"
"1","6","21","0","0","21.6","1.6","0","21.6","0","0"
"1","6","22","0","0","20.6","2.1","0","20.6","0","0"
"1","6","23","0","0","20.2","1.6","0","20.2","0","0"
"1","7","0","0","0","19.9","1","0","19.9","0","0"
"1","7","1","0","0","19.5","0.5","0","19.5","0","0"
"1","7","2","0","0","19","1.7","0","19","0","0"
"1","7","3","0","0","18.4","2.9","0","18.4","0","0"
"1","7","4","0","0","17.9","4.1","0","17.9","0","0"
"1","7","5","0","10","17.3","2.6","9.016","15.788","24.269","7.132"
"1","7","6","364","75","19.1","3.6","70.674","19.213","161.324","141.578"
"1","7","7","630","112","21","4.6","266.56","25.279","592.974","563.615"
"1","7","8","535","226","22.1","4.8","456.594","30.415","1107.129","1063.557"
"1","7","9","338","389","23.3","4.9","567.295","34.013","1390.865","1338.165"
"1","7","10","251","428","24.4","5.1","580.325","35.302","1421.465","1367.725"
"1","7","11","219","494","25.7","3.6","629.536","39.528","1511.829","1454.959"
"1","7","12","220","494","26.9","2","630.846","43.642","1483.563","1427.682"
"1","7","13","223","456","28.2","0.5","584.492","49.175","1334.071","1283.271"
"1","7","14","244","421","27.6","0.5","536.259","46.915","1234.161","1186.615"
"1","7","15","335","294","26.9","0.5","423.843","42.504","980.584","940.789"
"1","7","16","372","178","26.3","0.5","258.497","35.932","581.403","552.329"
"1","7","17","183","95","25.4","1","84.973","27.401","200.179","179.654"
"1","7","18","0","9","24.5","0.7","8.11","23.004","21.12","4.04"
"1","7","19","0","0","23.6","0.5","0","23.6","0","0"
"1","7","20","0","0","23","1","0","23","0","0"
"1","7","21","0","0","22.3","1.6","0","22.3","0","0"
"1","7","22","0","0","21.7","2.1","0","21.7","0","0"
"1","7","23","0","0","20.3","4.6","0","20.3","0","0"
"1","8","0","0","0","19","7.2","0","19","0","0"
"1","8","1","0","0","17.4","4.6","0","17.4","0","0"
"1","8","2","0","0","17.1","3.9","0","17.1","0","0"
"1","8","3","0","0","16.9","3.3","0","16.9","0","0"
"1","8","4","0","0","16.6","2.6","0","16.6","0","0"
"1","8","5","0","5","16.4","0","4.499","12.877","12.269","0"
"1","8","6","17","86","17","1.8","74.06","17.121","196.959","176.499"
"1","8","7","72","200","17.7","3.6","192.033","20.713","494.454","467.475"
"1","8","8","86","315","19.8","3.6","318.703","25.963","811.805","776.764"
"1","8","9","103","403","22","3.6","427.005","30.863","1067.987","1025.603"
"1","8","10","122","456","24.1","3.6","506.104","34.934","1243.195","1195.36"
"1","8","11","120","494","25.2","3.3","548.009","37.462","1330.245","1279.572"
"1","8","12","121","495","26.2","2.9","550.075","39.13","1324.162","1273.69"
"1","8","13","123","459","27.3","2.6","510.658","39.75","1224.695","1177.452"
"1","8","14","261","386","27.5","2.9","518.795","39.613","1239.022","1191.321"
"1","8","15","357","300","27.7","3.3","440.69","37.593","1044.841","1003.151"
"1","8","16","512","146","27.9","3.6","271.842","33.641","601.878","572.299"
"1","8","17","246","90","26.2","2.6","85.123","27.587","193.93","173.531"
"1","8","18","0","10","24.4","1.5","9.014","23.145","23.459","6.337"
"1","8","19","0","0","22.7","0.5","0","22.7","0","0"
"1","8","20","0","0","22","0.5","0","22","0","0"
"1","8","21","0","0","21.2","0.5","0","21.2","0","0"
"1","8","22","0","0","20.5","0.5","0","20.5","0","0"
"1","8","23","0","0","19.7","0.2","0","19.7","0","0"
"1","9","0","0","0","19","0","0","19","0","0"
"1","9","1","0","0","19.3","1","0","19.3","0","0"
"1","9","2","0","0","19.3","0.7","0","19.3","0","0"
"1","9","3","0","0","19.3","0.3","0","19.3","0","0"
"1","9","4","0","0","19.3","0","0","19.3","0","0"
"1","9","5","0","5","19.3","0","4.499","15.931","12.102","0"
"1","9","6","16","85","20.1","0.2","73.164","20.068","192.065","171.704"
"1","9","7","72","199","20.9","0.5","191.17","25.931","480.339","453.692"
"1","9","8","86","314","22.1","0.5","317.9","32.343","785.344","751.02"
"1","9","9","102","402","23.4","0.5","425.631","37.943","1028.146","986.953"
"1","9","10","121","455","24.6","0.5","504.765","42.223","1195.369","1149.057"
"1","9","11","119","493","24.5","1.3","546.715","40.568","1306.542","1256.65"
"1","9","12","118","494","24.4","2","547.181","38.84","1319.142","1268.836"
"1","9","13","120","458","24.3","2.8","507.98","36.407","1238.892","1191.195"
"1","9","14","102","407","24.2","3.6","431.861","33.58","1066.277","1023.945"
"1","9","15","55","341","24.1","4.3","327.803","30.584","819.616","784.362"
"1","9","16","69","208","24","5.1","200.047","27.218","500.922","473.79"
"1","9","17","15","87","22.3","4.4","76.077","22.958","196.683","176.229"
"1","9","18","0","6","20.5","3.8","5.4","19.324","14.305","0"
"1","9","19","0","0","18.8","3.1","0","18.8","0","0"
"1","9","20","0","0","18.4","3.1","0","18.4","0","0"
"1","9","21","0","0","18","3.1","0","18","0","0"
"1","9","22","0","0","17.6","3.1","0","17.6","0","0"
"1","9","23","0","0","17.6","2.1","0","17.6","0","0"
"1","10","0","0","0","17.7","1","0","17.7","0","0"
"1","10","1","0","0","17.7","0","0","17.7","0","0"
"1","10","2","0","0","17.6","0","0","17.6","0","0"
"1","10","3","0","0","17.5","0","0","17.5","0","0"
"1","10","4","0","0","17.4","0","0","17.4","0","0"
"1","10","5","0","4","17","0","3.598","13.388","9.789","0"
"1","10","6","2","79","18.2","1.3","68.141","18.147","181.336","161.191"
"1","10","7","77","196","19.4","2.6","190.037","22.7","483.939","457.208"
"1","10","8","86","313","20.9","2.8","317.11","27.559","801.614","766.85"
"1","10","9","103","402","22.5","2.9","426.431","32.003","1060.681","1018.517"
"1","10","10","122","455","24","3.1","505.852","35.378","1239.873","1192.144"
"1","10","11","119","493","24.2","2.8","547.15","37.121","1330.448","1279.768"
"1","10","12","119","494","24.3","2.4","548.514","38.004","1327.927","1277.33"
"1","10","13","120","459","24.5","2.1","509.383","37.789","1233.817","1186.283"
"1","10","14","102","408","24.2","6.7","433.177","30.942","1083.398","1040.549"
"1","10","15","86","322","24","6.2","327.328","29.161","821.88","786.565"
"1","10","16","48","219","23.7","5.7","203.194","26.744","513.133","485.712"
"1","10","17","9","90","22.1","5.2","78.138","22.715","202.845","182.266"
"1","10","18","0","6","20.4","4.6","5.4","19.321","14.305","0"
"1","10","19","0","0","18.8","4.1","0","18.8","0","0"
"1","10","20","0","0","19","0","0","19","0","0"
"1","10","21","0","0","18.3","1.5","0","18.3","0","0"
"1","10","22","0","0","17.6","3.1","0","17.6","0","0"
"1","10","23","0","0","17.4","2.8","0","17.4","0","0"
"1","11","0","0","0","17.3","2.4","0","17.3","0","0"
"1","11","1","0","0","17.1","2.1","0","17.1","0","0"
"1","11","2","0","0","17.1","1.6","0","17.1","0","0"
"1","11","3","0","0","17","1","0","17","0","0"
"1","11","4","0","0","17","0.5","0","17","0","0"
"1","11","5","0","5","17","0.5","4.499","14.329","12.19","0"
"1","11","6","15","83","18","2.6","71.42","18.088","189.285","168.98"
"1","11","7","72","197","19.2","2.6","189.476","22.492","483.687","456.962"
"1","11","8","86","313","20.1","2.8","317.179","26.754","804.853","770.001"
"1","11","9","102","401","21.1","2.9","425.089","30.573","1064.721","1022.436"
"1","11","10","120","454","22","3.1","503.786","33.338","1247.288","1199.322"
"1","11","11","118","493","22.2","3.6","546.775","34.097","1349.594","1298.278"
"1","11","12","118","494","22.3","4.1","548.199","33.79","1355.183","1303.681"
"1","11","13","119","459","22.5","4.6","509.151","32.587","1265.373","1216.823"
"1","11","14","69","434","21.7","3.2","434.523","31.539","1084.63","1041.743"
"1","11","15","54","342","20.9","1.9","328.867","29.529","826.624","791.179"
"1","11","16","69","209","20.1","0.5","201.512","27.201","504.805","477.581"
"1","11","17","23","89","19.8","0.8","76.815","21.232","199.271","178.764"
"1","11","18","0","6","19.5","1.2","5.4","17.844","14.401","0"
"1","11","19","0","0","19.2","1.5","0","19.2","0","0"
"1","11","20","0","0","18.8","1.9","0","18.8","0","0"
"1","11","21","0","0","18.5","2.2","0","18.5","0","0"
"1","11","22","0","0","18.2","2.6","0","18.2","0","0"
"1","11","23","0","0","18.1","2.8","0","18.1","0","0"
"1","12","0","0","0","18.1","2.9","0","18.1","0","0"
"1","12","1","0","0","18","3.1","0","18","0","0"
"1","12","2","0","0","18","2.9","0","18","0","0"
"1","12","3","0","0","18.1","2.8","0","18.1","0","0"
"1","12","4","0","0","18.1","2.6","0","18.1","0","0"
"1","12","5","0","5","18.2","0","4.499","14.671","12.172","0"
"1","12","6","31","78","19.1","0.2","66.613","18.721","174.998","154.979"
"1","12","7","74","195","20","0.5","188.368","24.866","475.182","448.656"
"1","12","8","86","312","21.3","2.4","316.417","28.27","797.131","762.489"
"1","12","9","104","401","22.5","4.3","426.568","30.814","1067.132","1024.774"
"1","12","10","124","455","23.8","6.2","508.094","32.063","1265.774","1217.211"
"1","12","11","122","494","24.7","6","551.468","34.009","1361.759","1310.037"
"1","12","12","123","496","25.5","5.9","554.691","35.03","1362.885","1311.125"
"1","12","13","125","461","26.4","5.7","516.143","35.457","1264.788","1216.257"
"1","12","14","73","438","26","4.6","441.082","34.7","1084.07","1041.201"
"1","12","15","107","312","25.8","6.2","330.059","31.048","819.967","784.703"
"1","12","16","63","216","25.7","6.7","205.748","28.515","513.29","485.865"
"1","12","17","16","96","24.2","5.5","83.311","24.927","213.317","192.525"
"1","12","18","0","7","22.7","4.3","6.303","21.662","16.516","0"
"1","12","19","0","0","21.2","3.1","0","21.2","0","0"
"1","12","20","0","0","20.6","2.8","0","20.6","0","0"
"1","12","21","0","0","20","2.4","0","20","0","0"
"1","12","22","0","0","19.3","2.1","0","19.3","0","0"
"1","12","23","0","0","18.7","1.6","0","18.7","0","0"
"1","13","0","0","0","18.1","1","0","18.1","0","0"
"1","13","1","0","0","17.5","0.5","0","17.5","0","0"
"1","13","2","0","0","17.3","1.4","0","17.3","0","0"
"1","13","3","0","0","17","2.2","0","17","0","0"
"1","13","4","0","0","16.8","3.1","0","16.8","0","0"
"1","13","5","0","4","15.7","2.6","3.598","14.004","9.762","0"
"1","13","6","32","85","17.3","4.6","71.366","17.387","188.752","168.457"
"1","13","7","151","199","18.9","6.7","211.217","21.403","531.089","503.238"
"1","13","8","134","322","19.7","6.2","347.858","24.873","887.439","850.308"
"1","13","9","169","375","20.6","5.6","447.108","28.124","1131.126","1086.818"
"1","13","10","65","508","21.4","5.1","508.914","30.711","1276.924","1228"
"1","13","11","79","568","21.8","5.1","581.32","32.6","1445.727","1391.155"
"1","13","12","97","586","22.1","5.1","613.08","33.624","1517.048","1459.994"
"1","13","13","119","557","22.5","5.1","595.991","33.752","1473.076","1417.56"
"1","13","14","190","420","23.2","5.3","504.526","32.464","1250.729","1202.652"
"1","13","15","161","338","24","5.5","379.931","30.642","943.221","904.506"
"1","13","16","93","242","22.5","5.7","235.669","26.186","591.615","562.289"
"1","13","17","68","97","21.9","4.9","85.775","22.748","216.167","195.317"
"1","13","18","0","8","21.3","4","7.206","20.222","19.008","1.967"
"1","13","19","0","0","20.7","3.2","0","20.7","0","0"
"1","13","20","0","0","20","2.3","0","20","0","0"
"1","13","21","0","0","19.4","1.5","0","19.4","0","0"
"1","13","22","0","0","18.8","0.5","0","18.8","0","0"
"1","13","23","0","0","18.6","0.8","0","18.6","0","0"
"1","14","0","0","0","18.4","1.2","0","18.4","0","0"
"1","14","1","0","0","18.2","1.5","0","18.2","0","0"
"1","14","2","0","0","18","1","0","18","0","0"
"1","14","3","0","0","17.9","0.5","0","17.9","0","0"
"1","14","4","0","0","17.7","0","0","17.7","0","0"
"1","14","5","0","4","17.5","2.6","3.598","15.851","9.682","0"
"1","14","6","2","76","17.7","3.9","65.531","17.66","174.783","154.769"
"1","14","7","24","178","17.9","5.1","162.845","19.876","426.564","401.162"
"1","14","8","23","290","18.7","4.3","268.904","23.334","697.377","665.375"
"1","14","9","34","375","19.6","3.4","359.079","26.98","916.697","878.74"
"1","14","10","46","428","20.4","2.6","423.474","30.286","1064.835","1022.546"
"1","14","11","45","463","19.5","1.9","459.228","31.552","1148.041","1103.21"
"1","14","12","45","464","18.7","1.2","460.521","32.577","1145.564","1100.809"
"1","14","13","45","432","17.8","0.5","427.389","33.357","1058.859","1016.75"
"1","14","14","33","382","17.7","0.5","366.118","31.056","916.791","878.831"
"1","14","15","23","301","17.5","0.5","279.932","27.578","711.893","679.514"
"1","14","16","9","198","17.4","0.5","177.062","23.308","459.182","433.029"
"1","14","17","0","83","17.4","0.3","72.48","18.96","192.307","171.941"
"1","14","18","0","6","17.3","0.2","5.4","14.894","14.594","0"
"1","14","19","0","0","17.3","0","0","17.3","0","0"
"1","14","20","0","0","17.1","0.3","0","17.1","0","0"
"1","14","21","0","0","17","0.7","0","17","0","0"
"1","14","22","0","0","16.8","1","0","16.8","0","0"
"1","14","23","0","0","16.7","0.8","0","16.7","0","0"
"1","15","0","0","0","16.7","0.7","0","16.7","0","0"
"1","15","1","0","0","16.6","0.5","0","16.6","0","0"
"1","15","2","0","0","16.6","0.5","0","16.6","0","0"
"1","15","3","0","0","16.6","0.5","0","16.6","0","0"
"1","15","4","0","0","16.6","0.5","0","16.6","0","0"
"1","15","5","0","4","16.8","0","3.598","13.128","9.801","0"
"1","15","6","14","79","17.7","1.3","68.002","17.628","180.705","160.573"
"1","15","7","72","194","18.6","2.6","187.01","21.812","478.726","452.117"
"1","15","8","87","309","19.4","1.9","314.683","26.818","798.148","763.478"
"1","15","9","103","399","20.1","1.2","424.847","32.314","1055.179","1013.18"
"1","15","10","122","453","20.9","0.5","506.025","38.676","1220.151","1173.053"
"1","15","11","119","493","21.4","1.5","549.657","37.039","1337.153","1286.251"
"1","15","12","119","495","21.9","2.6","552.216","35.39","1354.47","1302.992"
"1","15","13","121","461","22.4","3.6","514.828","33.7","1272.648","1223.862"
"1","15","14","166","385","22.3","3.1","459.602","32.835","1137.637","1093.128"
"1","15","15","132","336","22.3","2.6","365.022","31.031","906.247","868.586"
"1","15","16","101","238","22.2","2.1","235.778","27.915","586.101","556.912"
"1","15","17","58","97","21.1","1.7","85.644","22.537","216.848","195.984"
"1","15","18","0","8","19.9","1.4","7.206","18.412","19.166","2.122"
"1","15","19","0","0","18.8","1","0","18.8","0","0"
"1","15","20","0","0","18","2.6","0","18","0","0"
"1","15","21","0","0","17.7","1.9","0","17.7","0","0"
"1","15","22","0","0","17.5","1.3","0","17.5","0","0"
"1","15","23","0","0","17.2","0.6","0","17.2","0","0"
"1","16","0","0","0","17","0","0","17","0","0"
"1","16","1","0","0","17","0","0","17","0","0"
"1","16","2","0","0","16.6","0","0","16.6","0","0"
"1","16","3","0","0","16.2","0","0","16.2","0","0"
"1","16","4","0","0","15.8","0","0","15.8","0","0"
"1","16","5","0","6","15.6","0","5.402","12.017","14.788","0"
"1","16","6","152","81","17","1.8","68.173","16.956","173.793","153.799"
"1","16","7","221","199","18.4","3.6","229.494","22.259","566.042","537.344"
"1","16","8","255","317","19.8","3.6","401.332","27.895","1001.549","961.141"
"1","16","9","254","429","21.2","3.6","549.68","32.948","1357.245","1305.674"
"1","16","10","308","460","22.6","3.6","657.16","36.995","1596.172","1536.296"
"1","16","11","355","484","23.6","2.9","740.584","41.186","1763.296","1697.224"
"1","16","12","427","446","24.7","2.2","769.065","44.697","1798.245","1730.838"
"1","16","13","439","431","25.7","1.5","740.517","47.176","1707.094","1643.141"
"1","16","14","470","362","26.3","2.8","646.828","42.075","1523.005","1465.741"
"1","16","15","581","210","27","4.1","486.381","37.374","1144.682","1099.955"
"1","16","16","452","182","26.7","3.6","295.952","33.057","674.421","643.011"
"1","16","17","332","80","26","3.1","87.347","27.384","184.729","164.516"
"1","16","18","0","12","24","1","10.824","22.682","28.231","11.021"
"1","16","19","0","0","21.4","1","0","21.4","0","0"
"1","16","20","0","0","20","0.5","0","20","0","0"
"1","16","21","0","0","19.3","0.5","0","19.3","0","0"
"1","16","22","0","0","18.6","0.5","0","18.6","0","0"
"1","16","23","0","0","18.3","0.5","0","18.3","0","0"
"1","17","0","0","0","18","0.5","0","18","0","0"
"1","17","1","0","0","17.4","0.5","0","17.4","0","0"
"1","17","2","0","0","17","0.5","0","17","0","0"
"1","17","3","0","0","16.8","0.5","0","16.8","0","0"
"1","17","4","0","0","16.7","0.5","0","16.7","0","0"
"1","17","5","0","6","16.7","2.6","5.402","15.088","14.587","0"
"1","17","6","214","77","17.9","2.8","66.797","17.876","166.074","146.234"
"1","17","7","156","225","19.2","3.1","233.097","23.34","582.418","553.32"
"1","17","8","254","316","20.5","3.1","400.27","28.988","993.741","953.562"
"1","17","9","253","428","21.8","3.1","548.646","34.109","1347.068","1295.836"
"1","17","10","308","460","23.1","3.1","657.944","38.224","1588.341","1528.747"
"1","17","11","299","505","24.4","3.4","713.042","40.502","1703.914","1640.08"
"1","17","12","328","476","25.6","3.8","713.843","41.229","1699.511","1635.841"
"1","17","13","347","423","26.9","4.1","662.197","41.053","1576.13","1516.975"
"1","17","14","448","351","26.9","4.9","624.09","39.097","1492.153","1435.972"
"1","17","15","579","226","27","5.7","501.11","35.891","1189.749","1143.614"
"1","17","16","666","111","27.3","5.7","302.215","32.443","663.943","632.802"
"1","17","17","418","75","25.1","4.4","90.379","26.313","182.588","162.418"
"1","17","18","0","13","23","3.1","11.73","22.001","30.691","13.437"
"1","17","19","0","0","21.8","2.6","0","21.8","0","0"
"1","17","20","0","0","21.4","3.4","0","21.4","0","0"
"1","17","21","0","0","21","4.1","0","21","0","0"
"1","17","22","0","0","19.9","4.1","0","19.9","0","0"
"1","17","23","0","0","19","2.6","0","19","0","0"
"1","18","0","0","0","18","2.1","0","18","0","0"
"1","18","1","0","0","17.9","0.5","0","17.9","0","0"
"1","18","2","0","0","18","0","0","18","0","0"
"1","18","3","0","0","17","3.6","0","17","0","0"
"1","18","4","0","0","17.1","3.6","0","17.1","0","0"
"1","18","5","0","6","16.6","0.5","5.402","14.002","14.659","0"
"1","18","6","317","69","18","0.5","61.501","17.559","146.665","127.208"
"1","18","7","508","134","20.1","3.1","250.154","24.641","569.887","541.096"
"1","18","8","430","256","21.2","2.6","434.556","31.059","1056.426","1014.389"
"1","18","9","300","392","22.2","2","549.834","36.401","1333.412","1282.634"
"1","18","10","188","484","23.3","1.5","585.79","40.023","1402.438","1349.345"
"1","18","11","97","583","24","2.6","612.384","38.984","1475.563","1419.96"
"1","18","12","79","571","24","3.6","587.279","36.996","1429.344","1375.335"
"1","18","13","65","516","24.3","2.1","519.875","37.969","1258.881","1210.541"
"1","18","14","177","433","25","3.6","511.026","36.136","1244.974","1197.082"
"1","18","15","242","346","24.9","3.3","431.621","34.569","1048.133","1006.345"
"1","18","16","399","174","24.9","3.1","275.648","30.996","638.045","607.56"
"1","18","17","276","94","24","2.1","97.535","25.816","217.552","196.673"
"1","18","18","0","13","23.2","1","11.73","21.931","30.701","13.446"
"1","18","19","0","0","22.3","0","0","22.3","0","0"
"1","18","20","0","0","21.5","0.2","0","21.5","0","0"
"1","18","21","0","0","20.8","0.3","0","20.8","0","0"
"1","18","22","0","0","20","0.5","0","20","0","0"
"1","18","23","0","0","19.4","1","0","19.4","0","0"
"1","19","0","0","0","18.7","1.6","0","18.7","0","0"
"1","19","1","0","0","18.1","2.1","0","18.1","0","0"
"1","19","2","0","0","18","1","0","18","0","0"
"1","19","3","0","0","18","0","0","18","0","0"
"1","19","4","0","0","17.5","0","0","17.5","0","0"
"1","19","5","0","4","17.4","0","3.598","13.915","9.767","0"
"1","19","6","183","77","19.1","1","65.754","18.965","164.531","144.721"
"1","19","7","454","156","20.9","2.1","254.983","26.153","586.319","557.125"
"1","19","8","527","226","22","2.3","454.957","32.757","1091.194","1048.108"
"1","19","9","436","372","23.1","2.4","621.205","38.333","1489.185","1433.108"
"1","19","10","478","384","24.2","2.6","725.514","41.931","1717.443","1653.103"
"1","19","11","467","431","25.1","1.5","791.476","47.78","1820.926","1752.644"
"1","19","12","467","435","26","0.5","797.89","54.108","1774.763","1708.255"
"1","19","13","459","414","26.3","3.1","746.386","43.911","1750.245","1684.668"
"1","19","14","564","329","26.5","3.3","686.943","42.344","1614.276","1553.744"
"1","19","15","718","181","26.8","3.4","537.833","39.1","1251.574","1203.469"
"1","19","16","784","81","27","3.6","317.22","33.938","681.814","650.214"
"1","19","17","457","73","26","2.3","95.313","27.86","187.349","167.083"
"1","19","18","0","14","25","1","12.637","23.824","32.785","15.492"
"1","19","19","0","0","22.8","2.1","0","22.8","0","0"
"1","19","20","0","0","21.9","2.1","0","21.9","0","0"
"1","19","21","0","0","20.9","2.1","0","20.9","0","0"
"1","19","22","0","0","20","2.1","0","20","0","0"
"1","19","23","0","0","19.4","2.4","0","19.4","0","0"
"1","20","0","0","0","18.9","2.8","0","18.9","0","0"
"1","20","1","0","0","18.3","3.1","0","18.3","0","0"
"1","20","2","0","0","18.1","2.8","0","18.1","0","0"
"1","20","3","0","0","18","2.4","0","18","0","0"
"1","20","4","0","0","18.4","2.1","0","18.4","0","0"
"1","20","5","0","4","17.2","0","3.598","13.739","9.775","0"
"1","20","6","155","82","18","0.5","68.585","17.82","174.568","154.559"
"1","20","7","499","160","21.4","4.1","270.29","26.015","619.272","589.259"
"1","20","8","624","193","22.6","2.7","474.42","33.35","1129.077","1084.832"
"1","20","9","544","306","23.7","1.4","635.961","41.804","1495.239","1438.95"
"1","20","10","485","378","24.9","0","726.861","53.049","1622.953","1562.105"
"1","20","11","294","517","25.9","0.7","722.574","50.346","1640.67","1579.175"
"1","20","12","189","532","27","1.5","648.127","45.866","1507.288","1450.577"
"1","20","13","140","448","26.6","0","521.757","48.429","1196.66","1150.307"
"1","20","14","171","387","28","2.6","468.395","39.373","1122.722","1078.672"
"1","20","15","136","339","27","0","372.859","42.875","873.06","836.331"
"1","20","16","106","241","26.9","0","242.103","37.623","574.074","545.18"
"1","20","17","85","100","27","0","89.941","30.922","215.298","194.465"
"1","20","18","0","9","25.1","0.5","8.109","23.591","21.06","3.982"
"1","20","19","0","0","23.2","1","0","23.2","0","0"
"1","20","20","0","0","22.6","0.7","0","22.6","0","0"
"1","20","21","0","0","21.9","0.3","0","21.9","0","0"
"1","20","22","0","0","21.3","0","0","21.3","0","0"
"1","20","23","0","0","21","2.6","0","21","0","0"
"1","21","0","0","0","20","3.1","0","20","0","0"
"1","21","1","0","0","19","0","0","19","0","0"
"1","21","2","0","0","19","1.3","0","19","0","0"
"1","21","3","0","0","19","2.6","0","19","0","0"
"1","21","4","0","0","19.2","0.5","0","19.2","0","0"
"1","21","5","0","3","19.2","0.5","2.697","16.589","7.234","0"
"1","21","6","25","71","20.3","3.6","60.528","20.192","158.371","138.683"
"1","21","7","74","187","21.5","3.1","182.129","24.449","459.945","433.774"
"1","21","8","103","314","22.2","2.1","327.597","29.736","818.528","783.304"
"1","21","9","203","367","23","1","465.208","36.978","1126.608","1082.439"
"1","21","10","117","546","23.7","0","586.376","46.612","1357.918","1306.325"
"1","21","11","95","581","24.8","2.6","610.706","39.734","1466.016","1410.744"
"1","21","12","77","570","26","5.1","586.483","37.107","1426.653","1372.736"
"1","21","13","64","516","24.8","4.1","520.665","35.778","1274.673","1225.822"
"1","21","14","70","439","25","2.1","444.196","36.558","1082.097","1039.287"
"1","21","15","87","327","26","3.1","336.936","33.551","828.992","793.482"
"1","21","16","55","223","25","2.6","212.011","29.675","527.733","499.962"
"1","21","17","38","93","23","3.1","82.465","23.993","208.938","188.235"
"1","21","18","0","8","22","1.8","7.206","20.657","18.97","1.93"
"1","21","19","0","0","21.1","0.5","0","21.1","0","0"
"1","21","20","0","0","20","0.5","0","20","0","0"
"1","21","21","0","0","20","0.5","0","20","0","0"
"1","21","22","0","0","18.8","2.6","0","18.8","0","0"
"1","21","23","0","0","19","1","0","19","0","0"
"1","22","0","0","0","20","0","0","20","0","0"
"1","22","1","0","0","20.5","0","0","20.5","0","0"
"1","22","2","0","0","19.7","0","0","19.7","0","0"
"1","22","3","0","0","19","0","0","19","0","0"
"1","22","4","0","0","19.4","0.5","0","19.4","0","0"
"1","22","5","0","3","19","0","2.799","15.489","7.544","0"
"1","22","6","25","70","20.3","1.3","59.736","20.046","156.396","136.747"
"1","22","7","74","186","21.7","2.6","181.397","24.797","457.309","431.2"
"1","22","8","66","316","22.8","1.9","311.981","30.144","780.439","746.246"
"1","22","9","70","420","24","1.2","423.987","36.137","1034.546","993.163"
"1","22","10","121","450","25.1","0.5","506.14","42.74","1195.648","1149.327"
"1","22","11","101","485","25.9","1.5","529.609","40.908","1263.72","1215.224"
"1","22","12","66","499","26.6","3.4","513.384","38.022","1243.158","1195.324"
"1","22","13","58","455","25.8","2.9","461.506","36.602","1125.236","1081.11"
"1","22","14","40","400","25.2","1.6","389.504","36.044","951.812","912.85"
"1","22","15","53","297","25","1.8","293.688","32.686","727.096","694.32"
"1","22","16","15","204","23.8","1.2","184.961","28.816","466.67","440.342"
"1","22","17","0","86","21","1","75.22","22.196","196.625","176.172"
"1","22","18","0","6","21","1.4","5.4","19.449","14.296","0"
