"PVWatts: Hourly PV Performance Data"
"Requested Location:","johannesburg south africa"
"Location:","HARARE, ZIMBABWE"
"Lat (deg S):","17.92"
"Long (deg E):","31.13"
"Elev (m):","1503"
"DC System Size (kW):","3"
"Module Type:","Standard"
"Array Type:","Fixed (open rack)"
"Array Tilt (deg):","20"
"Array Azimuth (deg):","0"
"System Losses:","14"
"Invert Efficiency:","96"
"DC to AC Size Ratio:","1.1"
"Average Cost of Electricity Purchased from Utility ($/kWh):","1.85"
"Initial Cost","40.00"
"Cost of Electricity Generated by System ($/kWh):","1.87"

"Month","Day","Hour","Beam Irradiance (W/m^2)","Diffuse Irradiance (W/m^2)","Ambient Temperature (C)","Wind Speed (m/s)","Plane of Array Irradiance (W/m^2)","Cell Temperature (C)","DC Array Output (W)","AC System Output (W)"
"1","17","13","347","423","26.9","4.1","707.937","42.086","1678.506","1615.617"
"1","17","14","448","351","26.9","4.9","673.187","40.123","1607.114","1546.841"
"1","17","15","579","226","27","5.7","552.116","36.875","1319.427","1269.112"
"1","17","16","666","111","27.3","5.7","351.95","33.411","799.74","765.026"
"1","17","17","418","75","25.1","4.4","122.538","27.081","247.775","226.273"
"1","17","18","0","13","23","3.1","12.301","22.096","32.169","14.887"
"1","17","19","0","0","21.8","2.6","0","21.8","0","0"
"1","17","20","0","0","21.4","3.4","0","21.4","0","0"
"1","17","21","0","0","21","4.1","0","21","0","0"
"1","17","22","0","0","19.9","4.1","0","19.9","0","0"
"1","17","23","0","0","19","2.6","0","19","0","0"
"1","18","0","0","0","18","2.1","0","18","0","0"
"1","18","1","0","0","17.9","0.5","0","17.9","0","0"
"1","18","2","0","0","18","0","0","18","0","0"
"1","18","3","0","0","17","3.6","0","17","0","0"
"1","18","4","0","0","17.1","3.6","0","17.1","0","0"
"1","18","5","0","6","16.6","0.5","5.669","14.017","15.382","0"
"1","18","6","317","69","18","0.5","87.246","18.565","188.056","167.775"
"1","18","7","508","134","20.1","3.1","290.963","25.668","683.145","651.511"
"1","18","8","430","256","21.2","2.6","476.924","32.197","1165.393","1120.021"
"1","18","9","300","392","22.2","2","590.595","37.569","1428.393","1374.417"
"1","18","10","188","484","23.3","1.5","622.921","41.159","1484.176","1428.273"
"1","18","11","97","583","24","2.6","647.375","39.905","1553.084","1494.753"
"1","18","12","79","571","24","3.6","620.207","37.783","1503.902","1447.31"
"1","18","13","65","516","24.3","2.1","549.253","38.802","1324.906","1274.41"
"1","18","14","177","433","25","3.6","545.171","36.941","1325.13","1274.625"
"1","18","15","242","346","24.9","3.3","466.627","35.432","1134.233","1089.829"
"1","18","16","399","174","24.9","3.1","311.535","31.911","734.218","701.254"
"1","18","17","276","94","24","2.1","121.574","26.568","268.021","246.095"
"1","18","18","0","13","23.2","1","12.301","22.075","32.172","14.89"
"1","18","19","0","0","22.3","0","0","22.3","0","0"
"1","18","20","0","0","21.5","0.2","0","21.5","0","0"
"1","18","21","0","0","20.8","0.3","0","20.8","0","0"
"1","18","22","0","0","20","0.5","0","20","0","0"
"1","18","23","0","0","19.4","1","0","19.4","0","0"
"1","19","0","0","0","18.7","1.6","0","18.7","0","0"
"1","19","1","0","0","18.1","2.1","0","18.1","0","0"
"1","19","2","0","0","18","1","0","18","0","0"
"1","19","3","0","0","18","0","0","18","0","0"
"1","19","4","0","0","17.5","0","0","17.5","0","0"
"1","19","5","0","4","17.4","0","3.777","13.932","10.252","0"
"1","19","6","183","77","19.1","1","83.235","19.547","195.198","174.774"
"1","19","7","454","156","20.9","2.1","293.352","27.219","691.03","659.192"
"1","19","8","527","226","22","2.3","501.748","34.036","1211.033","1164.224"
"1","19","9","436","372","23.1","2.4","670.077","39.639","1602.198","1542.104"
"1","19","10","478","384","24.2","2.6","778.109","43.281","1832.796","1764.055"
"1","19","11","467","431","25.1","1.5","846.876","49.381","1933.955","1861.23"
"1","19","12","467","435","26","0.5","853.761","55.946","1881.823","1811.166"
"1","19","13","459","414","26.3","3.1","799.524","45.21","1865.234","1795.228"
"1","19","14","564","329","26.5","3.3","742.165","43.666","1739.314","1674.151"
"1","19","15","718","181","26.8","3.4","594.635","40.464","1392.194","1339.449"
"1","19","16","784","81","27","3.6","371.538","35.25","828.91","793.402"
"1","19","17","457","73","26","2.3","128.704","28.877","254.863","233.213"
"1","19","18","0","14","25","1","13.25","24.014","34.343","17.022"
"1","19","19","0","0","22.8","2.1","0","22.8","0","0"
"1","19","20","0","0","21.9","2.1","0","21.9","0","0"
"1","19","21","0","0","20.9","2.1","0","20.9","0","0"
"1","19","22","0","0","20","2.1","0","20","0","0"
"1","19","23","0","0","19.4","2.4","0","19.4","0","0"
"1","20","0","0","0","18.9","2.8","0","18.9","0","0"
"1","20","1","0","0","18.3","3.1","0","18.3","0","0"
"1","20","2","0","0","18.1","2.8","0","18.1","0","0"
"1","20","3","0","0","18","2.4","0","18","0","0"
"1","20","4","0","0","18.4","2.1","0","18.4","0","0"
"1","20","5","0","4","17.2","0","3.777","13.757","10.26","0"
"1","20","6","155","82","18","0.5","84.787","18.454","204.275","183.667"
"1","20","7","499","160","21.4","4.1","311.469","26.934","732.436","699.519"
"1","20","8","624","193","22.6","2.7","524.909","34.661","1259.111","1210.764"
"1","20","9","544","306","23.7","1.4","688.036","43.385","1612.406","1551.941"
"1","20","10","485","378","24.9","0","779.159","54.886","1725.746","1661.094"
"1","20","11","294","517","25.9","0.7","769.261","51.9","1733.396","1668.456"
"1","20","12","189","532","27","1.5","687.284","47.044","1589.271","1529.643"
"1","20","13","140","448","26.6","0","552.638","49.62","1260.357","1211.97"
"1","20","14","171","387","28","2.6","498.84","40.173","1192.954","1146.718"
"1","20","15","136","339","27","0","399.698","43.966","933.69","895.249"
"1","20","16","106","241","26.9","0","262.951","38.56","624.136","594.001"
"1","20","17","85","100","27","0","101.983","31.599","241.864","220.484"
"1","20","18","0","9","25.1","0.5","8.508","23.694","22.085","4.988"
"1","20","19","0","0","23.2","1","0","23.2","0","0"
"1","20","20","0","0","22.6","0.7","0","22.6","0","0"
"1","20","21","0","0","21.9","0.3","0","21.9","0","0"
"1","20","22","0","0","21.3","0","0","21.3","0","0"
"1","20","23","0","0","21","2.6","0","21","0","0"
"1","21","0","0","0","20","3.1","0","20","0","0"
"1","21","1","0","0","19","0","0","19","0","0"
"1","21","2","0","0","19","1.3","0","19","0","0"
"1","21","3","0","0","19","2.6","0","19","0","0"
"1","21","4","0","0","19.2","0.5","0","19.2","0","0"
"1","21","5","0","3","19.2","0.5","2.832","16.597","7.595","0"
"1","21","6","25","71","20.3","3.6","66.563","20.33","172.13","152.169"
"1","21","7","74","187","21.5","3.1","197.411","24.826","500.16","473.047"
"1","21","8","103","314","22.2","2.1","350.891","30.389","876.696","839.866"
"1","21","9","203","367","23","1","496.809","38.013","1199.807","1153.354"
"1","21","10","117","546","23.7","0","620.974","47.89","1429.231","1375.226"
"1","21","11","95","581","24.8","2.6","644.861","40.627","1541.423","1483.507"
"1","21","12","77","570","26","5.1","618.666","37.774","1500.247","1443.783"
"1","21","13","64","516","24.8","4.1","549.502","36.444","1341.24","1290.202"
"1","21","14","70","439","25","2.1","470.394","37.305","1142.501","1097.841"
"1","21","15","87","327","26","3.1","359.417","34.129","883.775","846.747"
"1","21","16","55","223","25","2.6","228.034","30.13","568.208","539.458"
"1","21","17","38","93","23","3.1","90.427","24.222","228.078","206.984"
"1","21","18","0","8","22","1.8","7.561","20.696","19.901","2.844"
"1","21","19","0","0","21.1","0.5","0","21.1","0","0"
"1","21","20","0","0","20","0.5","0","20","0","0"
"1","21","21","0","0","20","0.5","0","20","0","0"
"1","21","22","0","0","18.8","2.6","0","18.8","0","0"
"1","21","23","0","0","19","1","0","19","0","0"
"1","22","0","0","0","20","0","0","20","0","0"
"1","22","1","0","0","20.5","0","0","20.5","0","0"
"1","22","2","0","0","19.7","0","0","19.7","0","0"
"1","22","3","0","0","19","0","0","19","0","0"
"1","22","4","0","0","19.4","0.5","0","19.4","0","0"
"1","22","5","0","3","19","0","2.91","15.499","7.842","0"
"1","22","6","25","70","20.3","1.3","65.672","20.231","169.876","149.96"
"1","22","7","74","186","21.7","2.6","196.533","25.191","497.03","469.99"
"1","22","8","66","316","22.8","1.9","332.842","30.75","831.895","796.305"
"1","22","9","70","420","24","1.2","449.364","36.952","1093.003","1049.862"
"1","22","10","121","450","25.1","0.5","535.562","43.79","1259.178","1210.828"
"1","22","11","101","485","25.9","1.5","558.878","41.795","1327.958","1277.361"
"1","22","12","66","499","26.6","3.4","540.819","38.69","1305.463","1255.606"
"1","22","13","58","455","25.8","2.9","486.465","37.247","1182.642","1136.731"
"1","22","14","40","400","25.2","1.6","411.239","36.72","1002.029","961.607"
"1","22","15","53","297","25","1.8","311.896","33.246","771.244","737.298"
"1","22","16","15","204","23.8","1.2","196.422","29.24","495.051","468.059"
"1","22","17","0","86","21","1","79.82","22.406","208.447","187.754"
"1","22","18","0","6","21","1.4","5.668","19.477","15.002","0"
"1","22","19","0","0","21","1.8","0","21","0","0"
"1","22","20","0","0","21","2.2","0","21","0","0"
"1","22","21","0","0","21","2.6","0","21","0","0"
"1","22","22","0","0","19","0.5","0","19","0","0"
"1","22","23","0","0","18.5","0.2","0","18.5","0","0"
"1","23","0","0","0","18","0","0","18","0","0"
"1","23","1","0","0","18.4","0","0","18.4","0","0"
"1","23","2","0","0","18","0.5","0","18","0","0"
"1","23","3","0","0","18","0.5","0","18","0","0"
"1","23","4","0","0","18.6","0.5","0","18.6","0","0"
"1","23","5","0","3","18.6","2.1","2.91","16.834","7.795","0"
"1","23","6","24","69","19","2.1","64.701","18.916","168.476","148.587"
"1","23","7","74","185","19","2.3","195.663","22.554","500.914","473.783"
"1","23","8","66","316","18.9","2.6","332.977","26.116","850.866","814.754"
"1","23","9","70","419","18.9","2.8","448.649","29.092","1133.976","1089.58"
"1","23","10","120","450","18.9","3.1","535.089","31.04","1340.771","1289.749"
"1","23","11","118","492","21","2.6","583.934","35.223","1434.016","1379.847"
"1","23","12","117","496","23","4.1","588.039","35.394","1442.905","1388.43"
"1","23","13","122","463","24.3","4.1","552.704","35.954","1352.161","1300.76"
"1","23","14","103","413","24.6","3.6","471.582","34.946","1158.472","1113.316"
"1","23","15","87","328","25","3.1","361.017","33.164","892.007","854.747"
"1","23","16","55","223","25.3","2.6","228.501","30.45","568.57","539.811"
"1","23","17","22","98","23.5","1.7","92.587","25.161","235.177","213.936"
"1","23","18","0","8","21.8","0.9","7.561","20.283","19.939","2.881"
"1","23","19","0","0","20","0","0","20","0","0"
"1","23","20","0","0","19.8","0","0","19.8","0","0"
"1","23","21","0","0","19.6","0","0","19.6","0","0"
"1","23","22","0","0","19.3","0","0","19.3","0","0"
"1","23","23","0","0","19.1","0","0","19.1","0","0"
"1","24","0","0","0","18.9","0","0","18.9","0","0"
"1","24","1","0","0","18.7","0","0","18.7","0","0"
"1","24","2","0","0","18.4","0.5","0","18.4","0","0"
"1","24","3","0","0","18","1","0","18","0","0"
"1","24","4","0","0","17.7","1.5","0","17.7","0","0"
"1","24","5","0","3","17.7","1.5","2.91","15.709","7.834","0"
"1","24","6","24","68","18.3","2.5","63.816","18.193","166.693","146.84"
"1","24","7","74","184","19","3.6","194.8","22.069","499.775","472.671"
"1","24","8","66","314","19.4","3.1","331.277","26.178","846.256","810.271"
"1","24","9","69","418","19.9","4.6","447.22","28.316","1134.588","1090.173"
"1","24","10","118","449","20.3","1","532.827","36.853","1297.576","1247.978"
"1","24","11","116","491","22","2.6","581.621","36.147","1421.829","1368.077"
"1","24","12","117","496","24","2.6","588.577","38.41","1422.71","1368.928"
"1","24","13","119","462","23.8","4.6","549.654","34.791","1352.471","1301.06"
"1","24","14","69","439","20","6.7","470.728","27.346","1200.174","1153.71"
"1","24","15","55","348","19.9","3.6","361.012","27.629","917.54","879.559"
"1","24","16","54","223","19.9","0.5","228.351","28.138","574.667","545.758"
"1","24","17","39","94","19.9","0.8","91.76","22.002","233.741","212.53"
"1","24","18","0","8","19.9","1.2","7.561","18.398","20.112","3.051"
"1","24","19","0","0","19.9","1.5","0","19.9","0","0"
"1","24","20","0","0","19.5","1.9","0","19.5","0","0"
"1","24","21","0","0","19.1","2.2","0","19.1","0","0"
"1","24","22","0","0","18.7","2.6","0","18.7","0","0"
"1","24","23","0","0","18.5","2.8","0","18.5","0","0"
"1","25","0","0","0","18.3","2.9","0","18.3","0","0"
"1","25","1","0","0","18.1","3.1","0","18.1","0","0"
"1","25","2","0","0","18","1.8","0","18","0","0"
"1","25","3","0","0","18","0.5","0","18","0","0"
"1","25","4","0","0","17","0.5","0","17","0","0"
"1","25","5","0","2","16.9","0.5","1.94","14.14","5.26","0"
"1","25","6","11","70","18.6","2","65.129","18.509","171.691","151.739"
"1","25","7","72","184","20.4","3.6","194.191","23.478","495.183","468.187"
"1","25","8","87","301","21.7","3.3","330.783","28.341","835.189","799.509"
"1","25","9","104","393","23","3.1","449.168","32.856","1114.223","1070.434"
"1","25","10","122","450","24.5","3.1","537.588","36.652","1310.473","1260.452"
"1","25","11","118","491","24","2.6","583.968","38.187","1413.121","1359.666"
"1","25","12","117","496","25","3.1","589.125","38.627","1422.485","1368.71"
"1","25","13","119","462","23.5","6.7","550.183","32.247","1370.75","1318.727"
"1","25","14","102","414","24","4.1","472.578","33.899","1166.969","1121.548"
"1","25","15","56","349","25","2.6","362.838","33.716","895.462","858.105"
"1","25","16","55","223","23.3","3.6","228.962","27.864","576.9","547.937"
"1","25","17","39","94","21","2.6","91.87","22.319","233.674","212.464"
"1","25","18","0","8","20.2","2.6","7.561","18.971","20.059","2.999"
"1","25","19","0","0","19.4","2.6","0","19.4","0","0"
"1","25","20","0","0","19","2.6","0","19","0","0"
"1","25","21","0","0","19","2.6","0","19","0","0"
"1","25","22","0","0","18.8","1","0","18.8","0","0"
"1","25","23","0","0","19","1.5","0","19","0","0"
"1","26","0","0","0","19","3.1","0","19","0","0"
"1","26","1","0","0","18.1","3.6","0","18.1","0","0"
"1","26","2","0","0","18","2.6","0","18","0","0"
"1","26","3","0","0","18","4.6","0","18","0","0"
"1","26","4","0","0","17.7","4.1","0","17.7","0","0"
"1","26","5","0","2","17.6","2.1","1.94","15.785","5.221","0"
"1","26","6","11","69","18","2.6","64.236","17.897","169.796","149.882"
"1","26","7","72","183","19.3","4.1","193.343","22.214","495.883","468.87"
"1","26","8","87","301","20.8","7.2","330.938","25.242","847.948","811.916"
"1","26","9","104","392","22.2","6.2","448.476","29.294","1131.849","1087.519"
"1","26","10","122","449","23.7","5.1","537.056","33.581","1329.177","1278.539"
"1","26","11","78","565","24.4","4.6","615.993","36.642","1502.212","1445.679"
"1","26","12","96","586","25","4.1","654.139","38.818","1577.988","1518.767"
"1","26","13","117","560","25.7","3.6","640.261","39.912","1535.76","1478.045"
"1","26","14","203","385","26","4.1","524.806","37.165","1274.103","1225.27"
"1","26","15","83","352","24","6.2","381.995","30.217","957.927","918.79"
"1","26","16","80","212","20.6","1.5","228.856","26.844","576.795","547.834"
"1","26","17","40","94","20.3","2.8","92.124","21.569","234.981","213.744"
"1","26","18","0","8","20","4.1","7.561","18.922","20.064","3.004"
"1","26","19","0","0","19.3","4.6","0","19.3","0","0"
"1","26","20","0","0","19.2","3.4","0","19.2","0","0"
"1","26","21","0","0","19","2.2","0","19","0","0"
"1","26","22","0","0","18.9","1","0","18.9","0","0"
"1","26","23","0","0","19","2.6","0","19","0","0"
"1","27","0","0","0","18.4","2.8","0","18.4","0","0"
"1","27","1","0","0","17.8","3.1","0","17.8","0","0"
"1","27","2","0","0","18","2.6","0","18","0","0"
"1","27","3","0","0","18","1.5","0","18","0","0"
"1","27","4","0","0","17.4","0","0","17.4","0","0"
"1","27","5","0","2","17.2","0.5","1.94","14.454","5.252","0"
"1","27","6","59","70","18.5","2.6","68.098","18.507","173.241","153.258"
"1","27","7","239","180","19.8","4.6","245.096","23.616","605.202","575.54"
"1","27","8","190","312","21","3.6","398.115","29.06","997.047","956.771"
"1","27","9","172","388","22","3.6","496.063","32.558","1231.353","1183.897"
"1","27","10","101","467","23.3","5.1","534.239","33.196","1324.791","1274.298"
"1","27","11","118","491","22.6","3.6","584.996","35.393","1435.434","1381.217"
"1","27","12","117","496","22","5.1","590.249","33.093","1464.822","1409.591"
"1","27","13","118","462","20.4","2.6","550.377","33.974","1359.736","1308.082"
"1","27","14","69","440","21","2.6","472.797","32.593","1175.435","1129.749"
"1","27","15","55","349","20.2","3.6","362.859","27.975","920.795","882.722"
"1","27","16","55","223","19.5","4.6","229.419","23.525","590.075","560.787"
"1","27","17","18","105","19","0","99.147","22.959","255.328","233.668"
"1","27","18","0","9","19","0.5","8.508","17.288","22.746","5.637"
"1","27","19","0","0","19","0.8","0","19","0","0"
"1","27","20","0","0","19","1.2","0","19","0","0"
"1","27","21","0","0","19","1.5","0","19","0","0"
"1","27","22","0","0","19","0.5","0","19","0","0"
"1","27","23","0","0","18.5","0.3","0","18.5","0","0"
"1","28","0","0","0","18","0.2","0","18","0","0"
"1","28","1","0","0","17.5","0","0","17.5","0","0"
"1","28","2","0","0","17.3","0","0","17.3","0","0"
"1","28","3","0","0","17","0","0","17","0","0"
"1","28","4","0","0","16.8","0","0","16.8","0","0"
"1","28","5","0","3","16.2","0","2.91","12.534","7.946","0"
"1","28","6","112","70","17","2.6","71.441","17.062","176.316","156.271"
"1","28","7","99","205","19.7","3.1","221.758","23.589","562.976","534.353"
"1","28","8","180","316","21","3.6","396.637","28.976","994.275","954.081"
"1","28","9","204","436","23","3.1","564.626","35.655","1380.274","1327.931"
"1","28","10","307","454","24.2","4.6","703.408","38.244","1700.518","1636.811"
"1","28","11","162","610","25","2.6","739.72","43.25","1744.615","1679.251"
"1","28","12","137","609","23.9","3.6","715.907","39.941","1717.234","1652.901"
"1","28","13","116","560","22.8","4.6","640.496","35.835","1568.005","1509.141"
"1","28","14","121","452","22.4","3.1","524.481","34.717","1289.914","1240.566"
"1","28","15","83","352","22","1","382.714","34.41","940.411","901.777"
"1","28","16","80","212","21.8","0.5","229.355","30.209","568.933","540.165"
"1","28","17","41","94","22","0.5","92.48","24.546","232.488","211.302"
"1","28","18","0","8","20.9","2.6","7.561","19.692","19.993","2.934"
"1","28","19","0","0","19.8","4.6","0","19.8","0","0"
"1","28","20","0","0","19","3.6","0","19","0","0"
"1","28","21","0","0","18.8","4.1","0","18.8","0","0"
"1","28","22","0","0","18.6","3.1","0","18.6","0","0"
"1","28","23","0","0","18.3","3.1","0","18.3","0","0"
"1","29","0","0","0","17.9","3.1","0","17.9","0","0"
"1","29","1","0","0","17.6","3.1","0","17.6","0","0"
"1","29","2","0","0","17","2.6","0","17","0","0"
"1","29","3","0","0","17","2.1","0","17","0","0"
"1","29","4","0","0","16.3","2.1","0","16.3","0","0"
"1","29","5","0","3","16.7","1.5","2.91","14.677","7.871","0"
"1","29","6","173","68","18","5.1","73.677","18.144","173.414","153.428"
"1","29","7","345","166","19.9","6.7","266.75","23.337","648.396","617.65"
"1","29","8","339","271","21.4","4.6","442.878","29.631","1099.155","1055.827"
"1","29","9","342","326","23","2.6","563.568","36.468","1369.813","1317.821"
"1","29","10","186","479","23.5","3.1","621.784","37.836","1506.644","1449.955"
"1","29","11","137","603","24","2.1","708.972","42.477","1678.763","1615.865"
"1","29","12","160","616","25","5.1","746.33","39.29","1796.087","1728.763"
"1","29","13","338","438","25.3","1.5","725.778","46.332","1683.892","1620.803"
"1","29","14","203","462","26","3.6","599.34","39.475","1438.764","1384.432"
